route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
7,A20111204WKD,A20111204WKD_086300_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_090950_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_086900_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_091450_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_087550_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_091950_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_088200_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_092450_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_088800_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_092950_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_089400_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_093450_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_089900_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_093950_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_090400_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_094450_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_090900_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_094950_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_091400_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_095450_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_091900_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_095850_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_092400_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_096250_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_092850_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_096650_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_093250_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_097000_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_093650_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_097400_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_094050_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_097800_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_094450_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_098200_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_094850_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_098600_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_095250_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_099000_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_096000_7..S17R,TIMES SQ - 42 ST,1,,7..S17R
7X,A20111204WKD,A20111204WKD_099350_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_096000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_099750_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_096400_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_100150_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_096800_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_100550_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_097200_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_100950_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_098150_7..S17R,TIMES SQ - 42 ST,1,,7..S17R
7,A20111204WKD,A20111204WKD_101350_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_097800_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_101650_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_098300_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_101950_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_098950_7..S17R,TIMES SQ - 42 ST,1,,7..S17R
7X,A20111204WKD,A20111204WKD_102250_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_099250_7..S17R,TIMES SQ - 42 ST,1,,7..S17R
7,A20111204WKD,A20111204WKD_102500_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_098900_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_102750_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_099350_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_103000_7..N16R,METS - WILLETS POINT,0,,7..N16R
7,A20111204WKD,A20111204WKD_100000_7..S17R,TIMES SQ - 42 ST,1,,7..S17R
7X,A20111204WKD,A20111204WKD_103250_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_099850_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_103500_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_100100_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_103700_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_100750_7..S17R,TIMES SQ - 42 ST,1,,7..S17R
7,A20111204WKD,A20111204WKD_104000_7..N16R,METS - WILLETS POINT,0,,7..N16R
7,A20111204WKD,A20111204WKD_100600_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_104200_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_101250_7..S17R,TIMES SQ - 42 ST,1,,7..S17R
7,A20111204WKD,A20111204WKD_104450_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_101450_7..S17R,TIMES SQ - 42 ST,1,,7..S17R
7X,A20111204WKD,A20111204WKD_104650_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_101200_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_104900_7..N16R,METS - WILLETS POINT,0,,7..N16R
7,A20111204WKD,A20111204WKD_101500_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_105100_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_101750_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_105350_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_102350_7..S17R,TIMES SQ - 42 ST,1,,7..S17R
7X,A20111204WKD,A20111204WKD_105550_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_102200_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_105800_7..N16R,METS - WILLETS POINT,0,,7..N16R
7,A20111204WKD,A20111204WKD_102400_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_106000_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_103050_7..S17R,TIMES SQ - 42 ST,1,,7..S17R
7,A20111204WKD,A20111204WKD_106250_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_103250_7..S17R,TIMES SQ - 42 ST,1,,7..S17R
7X,A20111204WKD,A20111204WKD_106450_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_103000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_106700_7..N16R,METS - WILLETS POINT,0,,7..N16R
7,A20111204WKD,A20111204WKD_103200_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_106900_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_103950_7..S17R,TIMES SQ - 42 ST,1,,7..S17R
7,A20111204WKD,A20111204WKD_107150_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_103600_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_107400_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_104000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_107650_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_104350_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_107950_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_104650_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_108250_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_105350_7..S17R,TIMES SQ - 42 ST,1,,7..S17R
7X,A20111204WKD,A20111204WKD_108600_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_105150_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_108900_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_105450_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_109200_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_105750_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_109500_7..N16R,METS - WILLETS POINT,0,,7..N16R
7,A20111204WKD,A20111204WKD_106050_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_109800_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_106350_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_110100_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_106650_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_110400_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_106950_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_110700_7..N16R,METS - WILLETS POINT,0,,7..N16R
7,A20111204WKD,A20111204WKD_107250_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_111000_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_107550_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_111300_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_107850_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_111600_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_108150_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_111900_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_108450_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_112200_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_108750_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_112600_7..N16R,METS - WILLETS POINT,0,,7..N16R
7,A20111204WKD,A20111204WKD_109150_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_112900_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_109450_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_113200_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_109750_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_113500_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_110050_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_113800_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_110350_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_114100_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_110650_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_114400_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_110950_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_114700_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_111250_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_115000_7..N16R,METS - WILLETS POINT,0,,7..N16R
7,A20111204WKD,A20111204WKD_111550_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_115300_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_111850_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_115650_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_112150_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_116000_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_112500_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_116350_7..N16R,METS - WILLETS POINT,0,,7..N16R
7,A20111204WKD,A20111204WKD_112850_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_116700_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_113200_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_117050_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_113550_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_117400_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_113900_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_117750_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_114250_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_118100_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_114600_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_118500_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_115000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_118900_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_115400_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_119300_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_115800_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_119700_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_116200_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_120100_7..N16R,METS - WILLETS POINT,0,,7..N16R
7,A20111204WKD,A20111204WKD_116600_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_120500_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_117000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_120900_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_117400_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_121300_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_117800_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_121700_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_118200_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_122100_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_118600_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_122500_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_119000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_122900_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_119500_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_123300_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_120000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_123800_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_120500_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_124300_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_121000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_124800_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_121500_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_125300_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_122000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_125800_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_122500_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_126300_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_123000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_126800_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_123500_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_127300_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_124000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_127800_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_124500_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_128300_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_125000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_128800_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_125500_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_129300_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_126000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7X,A20111204WKD,A20111204WKD_129800_7..N14R,FLUSHING - MAIN ST,0,,7..N14R
7,A20111204WKD,A20111204WKD_126500_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_130300_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_127000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_130900_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_127500_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_131500_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_128000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_132100_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_128600_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_132700_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_129200_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_133300_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_129800_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_133900_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_130400_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_134500_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_131000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_135100_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_131600_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_135700_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_132200_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_136300_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_132800_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_136900_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_133400_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_137600_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_134000_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_138300_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_134700_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_139000_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_135400_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_139700_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_136100_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_140400_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_136800_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_141100_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_137500_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_141800_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_138200_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_142500_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_138900_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_143200_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_139600_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_143900_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_140300_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_144600_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_141100_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_145400_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_141900_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_146200_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_142900_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_147150_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204WKD,A20111204WKD_143900_7..S13R,TIMES SQ - 42 ST,1,,7..S13R
7,A20111204WKD,A20111204WKD_148150_7..N13R,FLUSHING - MAIN ST,0,,7..N13R
7,A20111204SAT,A20111204SAT_001150_7..S01R,TIMES SQ - 42 ST,1,,7..S01R
7,A20111204SAT,A20111204SAT_005150_7..N01R,FLUSHING - MAIN ST,0,,7..N01R
7,A20111204SAT,A20111204SAT_002550_7..S01R,TIMES SQ - 42 ST,1,,7..S01R
7,A20111204SAT,A20111204SAT_006450_7..N01R,FLUSHING - MAIN ST,0,,7..N01R
