Division,Line,Station_Name,Route_1,Route_2,Route_3,Route_4,Route_5,Route_6,Route_7,Route_8,Route_9,Route_10,Route_11,ADA,ADA_Notes,Free_Crossover,Entrance_Type,Entry,Exit_Only,Entrance_Staffing,North_South_Street,East_West_Street,Corner,Latitude,Longitude
IND,8th Avenue,42 St-Port Authority Bus Terminal,A,C,E,N,Q,R,GS,1,2,3,7,TRUE,Shuttle not ADA,TRUE,Stair,YES,,NONE,8th Av,43rd St,SW,40757929,-73989547
IND,8th Avenue,42 St-Port Authority Bus Terminal,A,C,E,N,Q,R,GS,1,2,3,7,TRUE,Shuttle not ADA,TRUE,Easement,YES,,FULL,8th Av,42nd St,NE,40757286,-73989582
IND,8th Avenue,42 St-Port Authority Bus Terminal,A,C,E,N,Q,R,GS,1,2,3,7,TRUE,Shuttle not ADA,TRUE,Stair,YES,,NONE,8th Av,42nd St,NW,40757463,-73989984
IND,8th Avenue,42 St-Port Authority Bus Terminal,A,C,E,N,Q,R,GS,1,2,3,7,TRUE,Shuttle not ADA,TRUE,Stair,YES,,FULL,8th Av,40th St,SE,40755801,-73990576
IND,8th Avenue,42 St-Port Authority Bus Terminal,A,C,E,N,Q,R,GS,1,2,3,7,TRUE,Shuttle not ADA,TRUE,Stair,YES,,FULL,8th Av,40th St,NW,40756101,-73990887
IND,8th Avenue,42 St-Port Authority Bus Terminal,A,C,E,N,Q,R,GS,1,2,3,7,TRUE,Shuttle not ADA,TRUE,Easement,YES,,FULL,8th Av,40th St,SW,40755989,-73991049
IND,8th Avenue,50 St,C,E,,,,,,,,,,TRUE,Southbound Only,FALSE,Stair,YES,,NONE,8th Av,51st St,NE,40762900,-73985412
IND,8th Avenue,50 St,C,E,,,,,,,,,,TRUE,Southbound Only,FALSE,Stair,YES,,NONE,8th Av,50th St,NE,40762216,-73985757
IND,8th Avenue,50 St,C,E,,,,,,,,,,TRUE,Southbound Only,FALSE,Stair,YES,,NONE,8th Av,50th St,SE,40762085,-73985829
IND,8th Avenue,50 St,C,E,,,,,,,,,,TRUE,Southbound Only,FALSE,Easement,YES,,FULL,8th Av,50th St,NW,40762452,-73986299
IND,8th Avenue,50 St,C,E,,,,,,,,,,TRUE,Southbound Only,FALSE,Easement,YES,,FULL,8th Av,50th St,SW,40762312,-73986378
IND,8th Avenue,50 St,C,E,,,,,,,,,,TRUE,Southbound Only,FALSE,Escalator,YES,,FULL,8th Av,50th St,SW,40762312,-73986378
IND,8th Avenue,50 St,C,E,,,,,,,,,,TRUE,Southbound Only,FALSE,Easement,YES,,FULL,8th Av,49th St,NW,40761968,-73986662
IND,8th Avenue,50 St,C,E,,,,,,,,,,TRUE,Southbound Only,FALSE,Elevator,YES,,FULL,8th Av,49th St,NW,40761968,-73986662
IND,8th Avenue,50 St,C,E,,,,,,,,,,TRUE,Southbound Only,FALSE,Stair,YES,,FULL,8th Av,49th St,SW,40761691,-73986805
IND,8th Avenue,50 St,C,E,,,,,,,,,,TRUE,Southbound Only,FALSE,Stair,YES,,FULL,8th Av,49th St,SW,40761741,-73986924
IND,8th Avenue,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Stair,YES,,FULL,8th Av,58th St,NE,40767367,-73982137
IND,8th Avenue,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Elevator,YES,,FULL,8th Av,58th St,NW,40767667,-73982408
IND,8th Avenue,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Escalator,YES,,FULL,8th Av,58th St,NW,40767677,-73982526
IND,8th Avenue,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Escalator,YES,,FULL,8th Av,58th St,NW,40767659,-73982542
IND,8th Avenue,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Stair,YES,,FULL,8th Av,57th St,NE,40766725,-73982563
IND,8th Avenue,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Stair,YES,,FULL,8th Av,58th St,NW,40767643,-73982563
IND,8th Avenue,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Easement,YES,,FULL,8th Av,57th St,SE,40766488,-73982708
IND,8th Avenue,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Easement,YES,,FULL,8th Av,57th St,NW,40766944,-73982941
IND,8th Avenue,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Stair,YES,,FULL,8th Av,58th St,NW,40766416,-73983301
IND,8th Avenue,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Stair,YES,,FULL,8th Av,58th St,NW,40766745,-73983408
IND,8th Avenue,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Stair,YES,,NONE,Central Park West,60th St,NE,40768649,-73981184
IND,8th Avenue,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Stair,YES,,PART,Central Park West,60th St,West,40768719,-73981788
IND,8th Avenue,72 St,B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Central Park West,72nd St,NW,40776431,-73975977
IND,8th Avenue,72 St,B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Central Park West,72nd St,SW,40776217,-73976247
IND,8th Avenue,72 St,B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Central Park West,70th St,SW,40774940,-73977144
IND,8th Avenue,81 St-Museum of Natural History,B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Central Park West,81st St,NW,40782254,-73971741
IND,8th Avenue,81 St-Museum of Natural History,B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Central Park West,81st St,SW,40781976,-73972027
IND,8th Avenue,81 St-Museum of Natural History,B,C,,,,,,,,,,FALSE,,TRUE,Door,YES,,NONE,Central Park West,77th St,NW,40780895,-73972918
IND,8th Avenue,81 St-Museum of Natural History,B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Central Park West,77th St,NW,40780319,-73973179
IND,8th Avenue,86 St,B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Central Park West,88th St,NW,40786769,-73968448
IND,8th Avenue,86 St,B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Central Park West,87th St,NW,40786115,-73969011
IND,8th Avenue,86 St,B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Central Park West,86th St,NW,40785480,-73969458
IND,8th Avenue,86 St,B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Central Park West,86th St,SW,40785195,-73969596
IND,8th Avenue,86 St,B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Central Park West,86th St,SW,40785282,-73969662
IND,8th Avenue,96 St,B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Central Park West,97th St,NW,40792591,-73964316
IND,8th Avenue,96 St,B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Central Park West,97th St,SW,40792285,-73964423
IND,8th Avenue,96 St,B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Central Park West,96th St,SW,40791642,-73965009
IND,8th Avenue,Canal St,A,C,E,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,6th Av,West Broadway,NW,40720758,-74005399
IND,8th Avenue,Canal St,A,C,E,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,6th Ave,Walker St,NE,40719870,-74005038
IND,8th Avenue,Canal St,A,C,E,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Lispenard St,West Broadway,NE,40720704,-74004999
IND,8th Avenue,Canal St,A,C,E,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,St John Ln,Laight St,SE,40721651,-74005634
IND,8th Avenue,Canal St,A,C,E,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Thompson St,Canal St,NE,40721967,-74005133
IND,8th Avenue,Cathedral Pkwy (110 St),B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Frederick Douglass Blvd,Cathedral Pkwy,SW,40800866,-73958405
IND,8th Avenue,Cathedral Pkwy (110 St),B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Frederick Douglass Blvd,109th St,NE,40800002,-73958448
IND,8th Avenue,Cathedral Pkwy (110 St),B,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Frederick Douglass Blvd,109th St,SW,40800002,-73958882
IND,8th Avenue,Chambers St,A,C,E,2,3,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Church St,Chambers St,NE,40714992,-74007739
IND,8th Avenue,Chambers St,A,C,E,2,3,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Church St,Chambers St,SE,40714777,-74007903
IND,8th Avenue,Chambers St,A,C,E,2,3,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Church St,Chambers St,NW,40715099,-74007989
IND,8th Avenue,Chambers St,A,C,E,2,3,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Church St,Chambers St,SW,40714873,-74008162
IND,8th Avenue,Chambers St,A,C,E,2,3,,,,,,,FALSE,,TRUE,Stair,NO,YES,NONE,Church St,Warren St,SE,40714200,-74008357
IND,8th Avenue,Chambers St,A,C,E,2,3,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Church St,Warren St,NW,40714539,-74008428
IND,8th Avenue,Chambers St,A,C,E,2,3,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Church St,Warren St,SW,40714313,-74008584
IND,8th Avenue,Chambers St,A,C,E,2,3,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Church St,Murray St,NW,40713949,-74008960
IND,8th Avenue,Dyckman St,A,,,,,,,,,,,FALSE,,TRUE,Stair,NO,YES,NONE,Broadway,Dyckman St,NE,40865342,-73926964
IND,8th Avenue,Dyckman St,A,,,,,,,,,,,FALSE,,TRUE,Stair,NO,YES,NONE,Broadway,Dyckman St,NE,40865446,-73927035
IND,8th Avenue,Dyckman St,A,,,,,,,,,,,FALSE,,TRUE,Easement,YES,,FULL,Broadway,Dyckman St,NW,40865744,-73927172
IND,8th Avenue,Dyckman St,A,,,,,,,,,,,FALSE,,TRUE,Easement,YES,,FULL,Broadway,Dyckman St,NW,40865758,-73927266
IND,8th Avenue,Dyckman St,A,,,,,,,,,,,FALSE,,TRUE,Stair,NO,YES,NONE,Broadway,Dyckman St,SE,40865248,-73927279
IND,8th Avenue,Dyckman St,A,,,,,,,,,,,FALSE,,TRUE,Stair,NO,YES,NONE,Broadway,Dyckman St,SE,40865296,-73927411
IND,8th Avenue,Dyckman St,A,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Broadway,Dyckman St,SW,40865362,-73928059
IND,8th Avenue,Fulton St,A,C,J,Z,2,3,4,5,,,,FALSE,,TRUE,Easement,YES,,FULL,Broadway,Fulton St,NE,40710692,-74008428
IND,8th Avenue,High St,A,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Cadman Plaza West,Cranberry St,NW,40699405,-73991413
IND,8th Avenue,High St,A,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Red Cross Pl,Adams St,SW,40699112,-73988920
IND,8th Avenue,High St,A,C,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Sands St,Adams St,SE,40699212,-73988274
IND,8th Avenue,Inwood-207 St,A,,,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,Broadway,211th St,NE,40868036,-73919284
IND,8th Avenue,Inwood-207 St,A,,,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,Broadway,Isham St,NW,40868284,-73919607
IND,8th Avenue,Inwood-207 St,A,,,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Broadway,207th St,SW,40867653,-73920949
IND,8th Avenue,Inwood-207 St,A,,,,,,,,,,,TRUE,,TRUE,Elevator,YES,,FULL,Broadway,207th St,NW,40867892,-73921234
IND,8th Avenue,Inwood-207 St,A,,,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Broadway,207th St,SE,40867512,-73921330
IND,8th Avenue,Inwood-207 St,A,,,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Broadway,207th St,SW,40867799,-73921431
IND,8th Avenue,Spring St,C,E,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,6th Av,Spring St,NE,40725583,-74003747
IND,8th Avenue,Spring St,C,E,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,6th Av,Vandam St,SW,40726208,-74003990
IND,8th Avenue,Spring St,C,E,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,6th Av,Spring St,NW,40725595,-74004326
IND,8th Avenue,W 4 St-Wash Sq,A,B,C,D,E,F,M,,,,,TRUE,,TRUE,Stair,YES,,NONE,6th Av,Waverly Pl,NE,40733259,-73999615
IND,8th Avenue,W 4 St-Wash Sq,A,B,C,D,E,F,M,,,,,TRUE,,TRUE,Stair,YES,,NONE,6th Av,Waverly Pl,NE,40733067,-73999728
IND,8th Avenue,W 4 St-Wash Sq,A,B,C,D,E,F,M,,,,,TRUE,,TRUE,Stair,YES,,NONE,6th Av,Waverly Pl,NW,40733072,-74000192
IND,8th Avenue,W 4 St-Wash Sq,A,B,C,D,E,F,M,,,,,TRUE,,TRUE,Stair,YES,,FULL,6th Av,West 3rd St,NE,40731091,-74001127
IND,8th Avenue,W 4 St-Wash Sq,A,B,C,D,E,F,M,,,,,TRUE,,TRUE,Elevator,YES,,FULL,6th Av,3rd St,NE,40731086,-74001209
IND,8th Avenue,W 4 St-Wash Sq,A,B,C,D,E,F,M,,,,,TRUE,,TRUE,Stair,YES,,FULL,6th Av,West 3rd St,NW,40731133,-74001534
IND,8th Avenue,World Trade Center,A,C,E,2,3,,,,,,,FALSE,Construction,TRUE,Stair,YES,,FULL,Church St,Park Pl,NE,40713333,-74009033
IND,8th Avenue,World Trade Center,A,C,E,2,3,,,,,,,FALSE,Construction,TRUE,Stair,YES,,FULL,Church St,Murray St,SW,40713753,-74009046
IND,8th Avenue,World Trade Center,A,C,E,2,3,,,,,,,FALSE,Construction,TRUE,Stair,YES,,FULL,Church St,Park Pl,SE,40713036,-74009245
IND,8th Avenue,World Trade Center,A,C,E,2,3,,,,,,,FALSE,Construction,TRUE,Stair,YES,,FULL,Church St,Park Pl,NW,40713435,-74009292
IND,8th Avenue,World Trade Center,A,C,E,2,3,,,,,,,FALSE,Construction,TRUE,Stair,YES,,FULL,Church St,Park Pl,SW,40713286,-74009511
IND,8th Avenue,World Trade Center,A,C,E,2,3,,,,,,,FALSE,Construction,TRUE,Stair,YES,,FULL,Church St,Barclay St,SW,40712681,-74009891
IND,8th Avenue,World Trade Center,A,C,E,2,3,,,,,,,FALSE,Construction,TRUE,Stair,YES,,FULL,Church St,Vesey St,SE,40711793,-74010165
IND,8th Avenue,World Trade Center,A,C,E,2,3,,,,,,,FALSE,Construction,TRUE,Stair,YES,,FULL,Church St,Vesey St,SE,40711710,-74010204
IND,8th Avenue,World Trade Center,A,C,E,2,3,,,,,,,FALSE,Construction,TRUE,Stair,YES,,FULL,Church St,Vesey St,NW,40712258,-74010306
IND,Archer Avenue,Jamaica Center-Parsons/Archer,E,J,Z,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,153rd St,Archer Ave,SW,40701874,-73801747
IND,Archer Avenue,Jamaica Center-Parsons/Archer,E,J,Z,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,153rd St,Archer Ave,NE,40702234,-73801859
IND,Archer Avenue,Jamaica Center-Parsons/Archer,E,J,Z,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,158th St,Archer Ave,SW,40701640,-73802478
IND,Archer Avenue,Jamaica Center-Parsons/Archer,E,J,Z,,,,,,,,,TRUE,,TRUE,Elevator,YES,,FULL,Parsons Blvd,Archer Ave,NE,40702353,-73799784
IND,Archer Avenue,Jamaica Center-Parsons/Archer,E,J,Z,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Parsons Blvd,Archer Ave,NE,40702674,-73799786
IND,Archer Avenue,Jamaica Center-Parsons/Archer,E,J,Z,,,,,,,,,TRUE,,TRUE,Escalator,YES,,FULL,Parsons Blvd,Archer Ave,NE,40702821,-73799843
IND,Archer Avenue,Jamaica Center-Parsons/Archer,E,J,Z,,,,,,,,,TRUE,,TRUE,Escalator,YES,,FULL,Parsons Blvd,Archer Ave,SW,40702311,-73799991
IND,Archer Avenue,Jamaica Center-Parsons/Archer,E,J,Z,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Parsons Blvd,Archer Ave,SW,40702324,-73800010
IND,Archer Avenue,Jamaica Center-Parsons/Archer,E,J,Z,,,,,,,,,TRUE,,TRUE,Escalator,YES,,FULL,Parsons Blvd,Archer Ave,NE,40701855,-73801740
IND,Archer Avenue,Jamaica Center-Parsons/Archer,E,J,Z,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Parsons Blvd,Archer Ave,NE,40701886,-73801754
IND,Archer Avenue,Jamaica-Van Wyck,E,,,,,,,,,,,FALSE,,TRUE,Elevator,YES,,FULL,Van Wyck Expwy,89th Ave,SW,40701263,-73816372
IND,Archer Avenue,Jamaica-Van Wyck,E,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Van Wyck Expwy,89th Ave,SW,40701241,-73816577
IND,Archer Avenue,Jamaica-Van Wyck,E,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Van Wyck Expwy,Jamaica Ave,NW,40702731,-73817270
IND,Archer Avenue,Sutphin Blvd-Archer Av-JFK Airport,E,J,Z,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Sutphin Blvd,Archer Ave,SE,40700554,-73807353
IND,Archer Avenue,Sutphin Blvd-Archer Av-JFK Airport,E,J,Z,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Sutphin Blvd,Archer Ave,NE,40700872,-73807673
IND,Archer Avenue,Sutphin Blvd-Archer Av-JFK Airport,E,J,Z,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Sutphin Blvd,Archer Ave,NW,40700810,-73807923
IND,Archer Avenue,Sutphin Blvd-Archer Av-JFK Airport,E,J,Z,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Sutphin Blvd,Archer Ave,SW,40700401,-73807976
IND,Concourse,155 St,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Frederick Douglass Blvd,156th St,NW,40830313,-73936687
IND,Concourse,161 St-Yankee Stadium,B,D,4,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,River Av,161st St,NE,40828011,-73925588
IND,Concourse,161 St-Yankee Stadium,B,D,4,,,,,,,,,TRUE,,TRUE,Elevator,YES,,FULL,River Av,161st St,NE,40827840,-73925715
IND,Concourse,161 St-Yankee Stadium,B,D,4,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,River Av,161st St,SE,40827488,-73926004
IND,Concourse,161 St-Yankee Stadium,B,D,4,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,River Av,161st St,SW,40827545,-73926202
IND,Concourse,161 St-Yankee Stadium,B,D,4,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,River Av,161st St,SW,40827471,-73926250
IND,Concourse,161 St-Yankee Stadium,B,D,4,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,Walton Av,161st St,NW,40827572,-73924028
IND,Concourse,161 St-Yankee Stadium,B,D,4,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,Walton Av,161st St,NW,40827539,-73924156
IND,Concourse,161 St-Yankee Stadium,B,D,4,,,,,,,,,TRUE,,TRUE,Door,YES,,NONE,Walton Av,161st St,NW,40827374,-73924296
IND,Concourse,167 St,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,167th St,NE,40834609,-73917245
IND,Concourse,167 St,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,167th St,SE,40834286,-73917562
IND,Concourse,167 St,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,167th St,NW,40834788,-73917838
IND,Concourse,167 St,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,167th St,SW,40834466,-73918155
IND,Concourse,167 St,B,D,,,,,,,,,,FALSE,,TRUE,Stair,NO,YES,NONE,Grand Concourse,McClellan St,SE,40832912,-73918822
IND,Concourse,167 St,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Grand Concourse,McClellan St,SW,40833111,-73919399
IND,Concourse,170 St,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,171st St,NE,40839751,-73912743
IND,Concourse,170 St,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,171st St,NW,40840097,-73913333
IND,Concourse,170 St,B,D,,,,,,,,,,FALSE,,TRUE,Stair,NO,YES,NONE,Grand Concourse,170th St,SE,40838421,-73913626
IND,Concourse,170 St,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Grand Concourse,170th St,NW,40838991,-73914037
IND,Concourse,170 St,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Grand Concourse,170th St,SW,40838618,-73914191
IND,Concourse,174-175 Sts,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Grand Concourse,175th St,NE,40846354,-73909047
IND,Concourse,174-175 Sts,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Grand Concourse,175th St,SW,40846461,-73909796
IND,Concourse,174-175 Sts,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Grand Concourse,174th St,NE,40844939,-73910885
IND,Concourse,174-175 Sts,B,D,,,,,,,,,,FALSE,,TRUE,Door,YES,,FULL,Grand Concourse,174th St,NW,40844933,-73911212
IND,Concourse,182-183 Sts,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,182nd St,NE,40856039,-73900449
IND,Concourse,182-183 Sts,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,182nd St,SE,40855864,-73900484
IND,Concourse,182-183 Sts,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,182nd St,NW,40856237,-73901115
IND,Concourse,182-183 Sts,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,182nd St,SW,40856038,-73901140
IND,Concourse,Bedford Park Blvd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Grand Concourse,203rd St,NE,40874025,-73886466
IND,Concourse,Bedford Park Blvd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Grand Concourse,203rd St,NW,40874084,-73887112
IND,Concourse,Bedford Park Blvd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,Bedofrd Park Blvd,NE,40872135,-73887459
IND,Concourse,Bedford Park Blvd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,Bedford Park Blvd,SE,40872198,-73887788
IND,Concourse,Bedford Park Blvd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,Bedford Park Blvd,NW,40872468,-73887894
IND,Concourse,Fordham Rd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Grand Concourse,Fordham Rd,NE,40862608,-73896662
IND,Concourse,Fordham Rd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Grand Concourse,Fordham Rd,SE,40862296,-73896885
IND,Concourse,Fordham Rd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,188th St,NE,40861322,-73897355
IND,Concourse,Fordham Rd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,188th St,SE,40861147,-73897424
IND,Concourse,Fordham Rd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,188th St,NW,40861592,-73898019
IND,Concourse,Fordham Rd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,188th St,SW,40861401,-73898098
IND,Concourse,Kingsbridge Rd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,196th St,SE,40867688,-73892739
IND,Concourse,Kingsbridge Rd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,196th St,NW,40868114,-73893195
IND,Concourse,Kingsbridge Rd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Grand Concourse,Kingsbridge Rd,NE,40866127,-73893982
IND,Concourse,Kingsbridge Rd,B,D,,,,,,,,,,FALSE,,TRUE,Door,YES,,NONE,Grand Concourse,Kingsbridge Rd,NE,40866181,-73894306
IND,Concourse,Kingsbridge Rd,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Grand Concourse,Kingsbridge Rd,NW,40866369,-73894521
IND,Concourse,Norwood-205 St,D,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Bainbridge Av,205th St,SE,40874902,-73879267
IND,Concourse,Norwood-205 St,D,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Bainbridge Av,205th St,NE,40875087,-73879610
IND,Concourse,Norwood-205 St,D,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Perry Av,205th St,SE,40874021,-73877501
IND,Concourse,Norwood-205 St,D,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Perry Av,205th St,NW,40874262,-73877533
IND,Concourse,Tremont Av,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Grand Concourse,179th St,NE,40851176,-73904263
IND,Concourse,Tremont Av,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Grand Concourse,179th St,SW,40851052,-73905093
IND,Concourse,Tremont Av,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,Echo Pl,NE,40849968,-73905226
IND,Concourse,Tremont Av,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,Echo Pl,NW,40850124,-73905841
IND,Concourse,Tremont Av,B,D,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Grand Concourse,Echo Pl,SW,40849864,-73906084
IND,Crosstown,21 St,G,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Jackson Ave,47th Ave,SE,40744552,-73948425
IND,Crosstown,21 St,G,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Jackson Ave,47th Ave,NW,40744771,-73948658
IND,Crosstown,21 St,G,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Jackson Ave,47th Ave,SW,40744625,-73949117
IND,Crosstown,Bedford-Nostrand Avs,G,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Bedford Ave,Lafayette Ave,SE,40689367,-73954957
IND,Crosstown,Bedford-Nostrand Avs,G,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Bedford Ave,Lafayette Ave,NE,40689543,-73954998
IND,Crosstown,Bedford-Nostrand Avs,G,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Bedford Ave,Lafayette Ave,SW,40689330,-73955318
